
Jambalasta,https://www.allrecipes.com/recipe/179927/jambalasta/,meat-and-poultry,860.2,94.1,46.8,32.1
Venison Stroganoff,https://www.allrecipes.com/recipe/23060/venison-stroganoff/,meat-and-poultry,772.2,85.9,40.4,29.4
Brie Cranberry and Chicken Pizza,https://www.allrecipes.com/recipe/9045/brie-cranberry-and-chicken-pizza/,meat-and-poultry,864.6,91.8,47.9,35.4
Grilled Chicken Quesadillas,https://www.allrecipes.com/recipe/14518/grilled-chicken-quesadillas/,world-cuisine,850.7,86.5,46.4,24.6
Risotto with Chicken and Asparagus,https://www.allrecipes.com/recipe/109291/risotto-with-chicken-and-asparagus/,main-dish,877.3,104.7,50.8,22.5
Loaded Chicken Carbonara,https://www.allrecipes.com/recipe/232865/loaded-chicken-carbonara/,world-cuisine,927.6,94.3,73.8,23.9
Linguini with White Clam Sauce,https://www.allrecipes.com/recipe/40156/linguini-with-white-clam-sauce/,main-dish,744.4,98.4,42.5,19.8
Sea Bass with Honeyed Apples,https://www.allrecipes.com/recipe/12842/sea-bass-with-honeyed-apples/,seafood,759.2,81.8,41.3,30.2
Linguine with Clam Sauce and Baby Portobello Mushrooms,https://www.allrecipes.com/recipe/87849/linguine-with-clam-sauce-and-baby-portobello-mushrooms/,main-dish,941.0,97.0,64.7,33.0
Slow Cooker Thai Curried Beef,https://www.allrecipes.com/recipe/255865/slow-cooker-thai-curried-beef/,world-cuisine,828.5,85.6,40.3,39.3
Idaho-Style Finger Steaks,https://www.allrecipes.com/recipe/145060/idaho-style-finger-steaks/,meat-and-poultry,825.9,80.1,43.7,35.4
Quick and Easy Goulash,https://www.allrecipes.com/recipe/22994/quick-and-easy-goulash/,soups-stews-and-chili,885.3,101.1,42.8,35.2
Maria's Paella,https://www.allrecipes.com/recipe/97840/marias-paella/,world-cuisine,814.3,87.4,47.2,29.9
Seafood Marinara Pasta,https://www.allrecipes.com/recipe/203961/seafood-marinara-pasta/,seafood,878.0,104.0,67.3,16.8
Lemon Trout,https://www.allrecipes.com/recipe/139915/lemon-trout/,seafood,978.8,103.1,48.6,40.5
Triple Bypasses,https://www.allrecipes.com/recipe/71494/triple-bypasses/,main-dish,997.6,101.1,44.2,44.8
Grilled Shrimp and Chicken Pasta,https://www.allrecipes.com/recipe/14585/grilled-shrimp-and-chicken-pasta/,meat-and-poultry,936.6,88.5,53.2,39.2
Authentic Pizza Margherita,https://www.allrecipes.com/recipe/222197/authentic-pizza-margherita/,main-dish,965.9,105.8,48.7,37.0
Seafood Scampi Linguine,https://www.allrecipes.com/recipe/23976/seafood-scampi-linguine/,main-dish,734.8,97.3,44.7,19.8
Angie's Polenta Lasagna,https://www.allrecipes.com/recipe/218035/angies-polenta-lasagna/,side-dish,832.6,80.2,51.0,33.4
Spaghetti Bake,https://www.allrecipes.com/recipe/231231/spaghetti-bake/,main-dish,928.2,98.7,44.7,38.8
Chef John's Ham and Cheese Calzones,https://www.allrecipes.com/recipe/244557/chef-johns-ham-and-cheese-calzones/,world-cuisine,894.7,99.7,40.8,35.0
Hot and Spicy Baguette Sandwiches,https://www.allrecipes.com/recipe/21363/hot-and-spicy-baguette-sandwiches/,main-dish,867.7,84.0,46.3,39.6
Cheesy Tuna Dinner,https://www.allrecipes.com/recipe/150435/cheesy-tuna-dinner/,trusted-brands-recipes-and-tips,936.1,84.0,41.2,46.6
Healthier Homemade Mac and Cheese,https://www.allrecipes.com/recipe/222101/healthier-homemade-mac-and-cheese/,pasta-and-noodles,770.4,106.6,42.5,22.4
Slow Cooker BBQ Flat Iron Steak Sandwiches,https://www.allrecipes.com/recipe/214828/slow-cooker-bbq-flat-iron-steak-sandwiches/,main-dish,986.7,89.8,60.0,42.7
Singapore Chicken Rice,https://www.allrecipes.com/recipe/70667/singapore-chicken-rice/,world-cuisine,969.8,102.5,44.5,41.4
Zuppa Di Pesce Fra Di Avolo,https://www.allrecipes.com/recipe/230551/zuppa-di-pesce-fra-di-avolo/,world-cuisine,775.2,80.5,72.0,17.2
Bourtheto,https://www.allrecipes.com/recipe/12952/bourtheto/,world-cuisine,686.6,83.8,40.3,22.1
Easy Cheesy Tuna Noodle Casserole,https://www.allrecipes.com/recipe/241377/easy-cheesy-tuna-noodle-casserole/,seafood,753.5,80.4,43.3,28.6
Pasta Puttanesca,https://www.allrecipes.com/recipe/57737/pasta-puttanesca/,world-cuisine,866.0,94.6,55.7,29.6
The Dipper,https://www.allrecipes.com/recipe/229855/the-dipper/,main-dish,976.2,123.1,55.5,28.4
Oven-Baked Stuffed Pork Chops,https://www.allrecipes.com/recipe/239506/oven-baked-stuffed-pork-chops/,main-dish,966.7,131.2,50.3,24.8
Philly Cheese Steak Sloppy Joes,https://www.allrecipes.com/recipe/263831/philly-cheese-steak-sloppy-joes/,main-dish,747.4,82.1,44.4,27.6
Microwave Meatball Sandwich in Ten Minutes,https://www.allrecipes.com/recipe/162752/microwave-meatball-sandwich-in-ten-minutes/,main-dish,891.6,95.7,42.1,36.4
Paprika-Spiced Grilled Cod and Party-in-Your-Mouth Mango Salsa!,https://www.allrecipes.com/recipe/215627/paprika-spiced-grilled-cod-and-party-in-your-mouth-mango-salsa/,seafood,757.0,85.4,55.1,23.5
Polish Bean and Sausage Stew,https://www.allrecipes.com/recipe/259380/polish-bean-and-sausage-stew/,soups-stews-and-chili,816.9,89.4,47.0,31.4
Air-Fried Crispy Fish Po' Boys with Chipotle Slaw,https://www.allrecipes.com/recipe/276001/air-fried-crispy-fish-po-boys-with-chipotle-slaw/,seafood,898.7,106.1,45.3,34.0
Teriyaki Pineapple Turkey Burgers from DOLE®,https://www.allrecipes.com/recipe/232615/teriyaki-pineapple-turkey-burgers-from-dole/,trusted-brands-recipes-and-tips,796.6,92.5,47.6,28.4
Lemon Risotto with Margherita® Prosciutto and Shrimp,https://www.allrecipes.com/recipe/235117/lemon-risotto-with-margherita-prosciutto-and-shrimp/,trusted-brands-recipes-and-tips,994.7,96.4,50.4,39.3
Solo Spaghetti Dinner,https://www.allrecipes.com/recipe/146873/solo-spaghetti-dinner/,seafood,919.9,87.6,43.7,44.5
Pan-Fried Pork Chops with Sweet BBQ Sauce,https://www.allrecipes.com/recipe/266628/pan-fried-pork-chops-with-sweet-bbq-sauce/,main-dish,796.0,107.8,50.8,18.3
Ivan's Mega Frutti Di Mare,https://www.allrecipes.com/recipe/216475/ivans-mega-frutti-di-mare/,world-cuisine,969.1,92.6,55.4,41.7
